; MSControl_Server Game File									
; Apr 6th									
; Andrew Stokes									
;									
;	Profit	W.cost	J.cost	D.cost					
DEMAND	6	23	12	0	70	67	1344		
DEMAND	6	23	12	30	95	61	1198		
DEMAND	6	23	13	0	90	69	1208		
DEMAND	6	23	13	30	93	46	1426		
DEMAND	6	23	14	0	68	66	1361		
DEMAND	6	23	14	30	86	70	1436		
DEMAND	6	23	15	0	74	69	1281		
DEMAND	6	23	15	30	60	51	1227		
DEMAND	6	23	16	0	77	58	1347		
DEMAND	6	23	16	30	66	57	1241		
DEMAND	6	23	17	0	72	51	1277		
DEMAND	6	23	17	30	70	65	1201		
DEMAND	6	23	18	0	75	75	1422		
DEMAND	6	23	18	30	100	62	1315		
DEMAND	6	23	19	0	72	50	1280		
DEMAND	6	23	19	30	86	51	1188		
DEMAND	6	23	20	0	104	63	1334		
DEMAND	6	23	20	30	92	53	1351		
DEMAND	6	23	21	0	87	52	1302		
DEMAND	6	23	21	30	68	53	1258		
DEMAND	6	23	22	0	70	79	1240		
DEMAND	6	23	22	30	82	63	1181		
DEMAND	6	23	23	0	79	53	1178		
DEMAND	6	23	23	30	82	67	1370		
DEMAND	6	23	24	0	99	58	1321		
DEMAND	6	23	24	30	86	59	1363		
DEMAND	6	23	25	0	81	74	1180		
DEMAND	6	23	25	30	103	56	1447		
DEMAND	6	23	26	0	102	76	1242		
DEMAND	6	23	26	30	63	66	1164		
DEMAND	6	23	27	0	103	57	1405		
DEMAND	6	23	27	30	93	50	1280		
DEMAND	6	23	28	0	70	65	1115		
DEMAND	6	23	28	30	96	69	1216		
DEMAND	6	23	29	0	107	72	1346		
DEMAND	6	23	29	30	98	68	1195		
DEMAND	6	23	30	0	70	56	1254		
DEMAND	6	23	30	30	90	75	1171		
DEMAND	6	23	31	0	104	82	1223		
DEMAND	6	23	31	30	74	64	1353		
DEMAND	6	23	32	0	100	71	1366		
DEMAND	6	23	32	30	89	68	1138		
DEMAND	6	23	33	0	85	92	1129		
DEMAND	6	23	33	30	98	77	1211		
DEMAND	6	23	34	0	105	81	1156		
DEMAND	6	23	34	30	80	106	1253		
DEMAND	6	23	35	0	75	94	1228		
DEMAND	6	23	35	30	86	115	1207		
DEMAND	6	23	36	0	73	101	1118		
DEMAND	6	23	36	30	98	92	1123		
DEMAND	6	23	37	0	83	87	1297		
DEMAND	6	23	37	30	98	103	1178		
DEMAND	6	23	38	0	103	101	1282		
DEMAND	6	23	38	30	102	115	1328		
DEMAND	6	23	39	0	97	105	1305		
DEMAND	6	23	39	30	112	135	1217		
DEMAND	6	23	40	0	93	152	1248		
DEMAND	6	23	40	30	100	141	1147		
DEMAND	6	23	41	0	95	136	1252		
DEMAND	6	23	41	30	99	121	1215		
DEMAND	6	23	42	0	110	157	1191		
DEMAND	6	23	42	30	90	150	1290		
DEMAND	6	23	43	0	82	166	1247		
DEMAND	6	23	43	30	109	156	1252		
DEMAND	6	23	44	0	109	179	1108		
DEMAND	6	23	44	30	98	157	1214		
DEMAND	6	23	45	0	102	163	1269		
DEMAND	6	23	45	30	87	212	1209		
DEMAND	6	23	46	0	82	146	1178		
DEMAND	6	23	46	30	83	216	1132		
DEMAND	6	23	47	0	87	203	1100		
DEMAND	6	23	47	30	109	174	1239		
DEMAND	6	23	48	0	81	170	1022		
DEMAND	6	23	48	30	82	225	1291		
DEMAND	6	23	49	0	80	164	1152		
DEMAND	6	23	49	30	93	193	1213		
DEMAND	6	23	50	0	86	177	1100		
DEMAND	6	23	50	30	107	189	1055		
DEMAND	6	23	51	0	109	217	1063		
DEMAND	6	23	51	30	87	288	1057		
DEMAND	6	23	52	0	112	217	1298		
DEMAND	6	23	52	30	116	214	1074		
DEMAND	6	23	53	0	102	215	1340		
DEMAND	6	23	53	30	99	257	1164		
DEMAND	6	23	54	0	103	234	1202		
DEMAND	6	23	54	30	106	240	1150		
DEMAND	6	23	55	0	89	206	1081		
DEMAND	6	23	55	30	113	251	1106		
DEMAND	6	23	56	0	106	232	1146		
DEMAND	6	23	56	30	104	296	1179		
DEMAND	6	23	57	0	107	288	1253		
DEMAND	6	23	57	30	96	302	1235		
DEMAND	6	23	58	0	113	303	1189		
DEMAND	6	23	58	30	87	298	1166		
DEMAND	6	23	59	0	101	264	997		
DEMAND	6	23	59	30	95	311	1107		
DEMAND	0	0	0	0	115	374	1126		
DEMAND	0	0	0	30	97	288	1128		
DEMAND	0	0	1	0	104	294	1326		
DEMAND	0	0	1	30	114	265	1229		
DEMAND	0	0	2	0	102	323	1255		
DEMAND	0	0	2	30	114	330	1286		
DEMAND	0	0	3	0	99	285	1121		
DEMAND	0	0	3	30	95	258	1042		
DEMAND	0	0	4	0	113	293	1086		
DEMAND	0	0	4	30	112	353	1027		
DEMAND	0	0	5	0	112	281	1184		
DEMAND	0	0	5	30	110	378	1052		
DEMAND	0	0	6	0	112	383	1153		
DEMAND	0	0	6	30	101	383	1102		
DEMAND	0	0	7	0	110	369	1272		
DEMAND	0	0	7	30	107	334	1138		
DEMAND	0	0	8	0	101	310	1117		
DEMAND	0	0	8	30	108	399	998		
DEMAND	0	0	9	0	110	390	1066		
DEMAND	0	0	9	30	106	312	1066		
DEMAND	0	0	10	0	109	364	1011		
DEMAND	0	0	10	30	101	390	1159		
DEMAND	0	0	11	0	110	412	1036		
DEMAND	0	0	11	30	108	479	1148		
DEMAND	0	0	12	0	116	396	1026		
DEMAND	0	0	12	30	101	392	977		
DEMAND	0	0	13	0	110	406	1129		
DEMAND	0	0	13	30	115	487	1231		
DEMAND	0	0	14	0	96	519	1086		
DEMAND	0	0	14	30	103	390	1027		
DEMAND	0	0	15	0	108	492	1115		
DEMAND	0	0	15	30	98	390	1082		
DEMAND	0	0	16	0	107	352	1062		
DEMAND	0	0	16	30	110	454	1073		
DEMAND	0	0	17	0	111	505	1021		
DEMAND	0	0	17	30	109	409	1037		
DEMAND	0	0	18	0	110	475	992		
DEMAND	0	0	18	30	109	492	1036		
DEMAND	0	0	19	0	115	392	991		
DEMAND	0	0	19	30	108	582	984		
DEMAND	0	0	20	0	105	494	1154		
DEMAND	0	0	20	30	108	475	1111		
DEMAND	0	0	21	0	110	555	1106		
DEMAND	0	0	21	30	111	509	975		
DEMAND	0	0	22	0	115	609	1019		
DEMAND	0	0	22	30	113	615	1160		
DEMAND	0	0	23	0	111	559	1053		
DEMAND	0	0	23	30	109	489	995		
DEMAND	0	0	24	0	113	585	1087		
DEMAND	0	0	24	30	104	657	1026		
DEMAND	0	0	25	0	114	638	1090		
DEMAND	0	0	25	30	111	722	951		
DEMAND	0	0	26	0	110	687	1083		
DEMAND	0	0	26	30	104	617	1144		
DEMAND	0	0	27	0	114	507	1049		
DEMAND	0	0	27	30	115	531	1153		
DEMAND	0	0	28	0	108	698	994		
DEMAND	0	0	28	30	113	520	1127		
DEMAND	0	0	29	0	120	545	1116		
DEMAND	0	0	29	30	116	549	1020		
DEMAND	0	0	30	0	107	757	1116		
DEMAND	0	0	30	30	115	570	1082		
DEMAND	0	0	31	0	114	713	1023		
DEMAND	0	0	31	30	118	621	1011		
DEMAND	0	0	32	0	113	754	977		
DEMAND	0	0	32	30	111	692	1061		
DEMAND	0	0	33	0	110	696	1045		
DEMAND	0	0	33	30	112	656	1000		
DEMAND	0	0	34	0	106	667	1013		
DEMAND	0	0	34	30	116	625	1052		
DEMAND	0	0	35	0	107	793	1041		
DEMAND	0	0	35	30	112	552	963		
DEMAND	0	0	36	0	110	958	1134		
DEMAND	0	0	36	30	107	723	1113		
DEMAND	0	0	37	0	112	820	1074		
DEMAND	0	0	37	30	112	912	1102		
DEMAND	0	0	38	0	114	1014	968		
DEMAND	0	0	38	30	109	670	1003		
DEMAND	0	0	39	0	109	775	1049		
DEMAND	0	0	39	30	106	892	989		
DEMAND	0	0	40	0	108	729	981		
DEMAND	0	0	40	30	115	592	1088		
DEMAND	0	0	41	0	113	856	954		
DEMAND	0	0	41	30	115	973	1002		
DEMAND	0	0	42	0	112	1073	1103		
DEMAND	0	0	42	30	112	867	1038		
DEMAND	0	0	43	0	115	732	976		
DEMAND	0	0	43	30	114	896	984		
DEMAND	0	0	44	0	112	869	1001		
DEMAND	0	0	44	30	113	911	1008		
DEMAND	0	0	45	0	116	714	1024		
DEMAND	0	0	45	30	110	841	1063		
DEMAND	0	0	46	0	112	773	993		
DEMAND	0	0	46	30	107	785	991		
DEMAND	0	0	47	0	115	755	1072		
DEMAND	0	0	47	30	116	876	962		
DEMAND	0	0	48	0	116	837	1020		
DEMAND	0	0	48	30	110	830	1112		
DEMAND	0	0	49	0	110	961	963		
DEMAND	0	0	49	30	107	1063	1033		
DEMAND	0	0	50	0	103	911	989		
DEMAND	0	0	50	30	112	1029	992		
DEMAND	0	0	51	0	116	950	985		
DEMAND	0	0	51	30	106	781	1026		
DEMAND	0	0	52	0	115	983	1071		
DEMAND	0	0	52	30	119	847	1069		
DEMAND	0	0	53	0	112	1046	995		
DEMAND	0	0	53	30	110	961	1012		
DEMAND	0	0	54	0	107	1147	1043		
DEMAND	0	0	54	30	119	1139	1004		
DEMAND	0	0	55	0	113	970	986		
DEMAND	0	0	55	30	108	1102	985		
DEMAND	0	0	56	0	111	1335	1033		
DEMAND	0	0	56	30	109	917	1005		
DEMAND	0	0	57	0	111	1070	1000		
DEMAND	0	0	57	30	102	1040	1021		
DEMAND	0	0	58	0	113	1258	1010		
DEMAND	0	0	58	30	110	1330	1046		
DEMAND	0	0	59	0	118	1134	1015		
DEMAND	0	0	59	30	118	1258	979		
DEMAND	0	1	0	0	114	1163	949		
DEMAND	0	1	0	30	106	902	958		
DEMAND	0	1	1	0	107	1272	1029		
DEMAND	0	1	1	30	96	1076	1025		
DEMAND	0	1	2	0	117	1318	952		
DEMAND	0	1	2	30	104	1071	1027		
DEMAND	0	1	3	0	112	1340	1022		
DEMAND	0	1	3	30	117	1152	994		
DEMAND	0	1	4	0	114	1115	1017		
DEMAND	0	1	4	30	105	1286	1058		
DEMAND	0	1	5	0	108	1174	1007		
DEMAND	0	1	5	30	122	1316	964		
DEMAND	0	1	6	0	121	1471	1055		
DEMAND	0	1	6	30	123	1192	971		
DEMAND	0	1	7	0	93	1157	1003		
DEMAND	0	1	7	30	102	1220	974		
DEMAND	0	1	8	0	121	1273	937		
DEMAND	0	1	8	30	105	1043	915		
DEMAND	0	1	9	0	115	1258	999		
DEMAND	0	1	9	30	118	1218	1032		
DEMAND	0	1	10	0	102	1004	937		
DEMAND	0	1	10	30	91	1105	937		
DEMAND	0	1	11	0	117	1412	1062		
DEMAND	0	1	11	30	99	1378	968		
DEMAND	0	1	12	0	110	1242	1021		
DEMAND	0	1	12	30	106	1070	1054		
DEMAND	0	1	13	0	98	987	962		
DEMAND	0	1	13	30	116	1325	1096		
DEMAND	0	1	14	0	116	1353	1026		
DEMAND	0	1	14	30	91	1090	997		
DEMAND	0	1	15	0	113	1375	969		
DEMAND	0	1	15	30	121	1310	1027		
DEMAND	0	1	16	0	116	1006	939		
DEMAND	0	1	16	30	105	1589	941		
DEMAND	0	1	17	0	97	1410	985		
DEMAND	0	1	17	30	111	1390	984		
DEMAND	0	1	18	0	111	1382	1059		
DEMAND	0	1	18	30	122	1448	986		
DEMAND	0	1	19	0	119	1488	955		
DEMAND	0	1	19	30	120	1554	1027		
DEMAND	0	1	20	0	125	1603	1036		
DEMAND	0	1	20	30	117	1530	976		
DEMAND	0	1	21	0	113	1202	965		
DEMAND	0	1	21	30	105	1582	1017		
DEMAND	0	1	22	0	128	1315	1008		
DEMAND	0	1	22	30	117	1482	1017		
DEMAND	0	1	23	0	110	1256	1015		
DEMAND	0	1	23	30	101	1326	999		
DEMAND	0	1	24	0	107	1189	961		
DEMAND	0	1	24	30	101	1581	978		
DEMAND	0	1	25	0	118	1330	1079		
DEMAND	0	1	25	30	87	1220	1011		
DEMAND	0	1	26	0	116	1499	941		
DEMAND	0	1	26	30	114	1460	914		
DEMAND	0	1	27	0	86	1416	1004		
DEMAND	0	1	27	30	99	1477	970		
DEMAND	0	1	28	0	114	1438	1017		
DEMAND	0	1	28	30	121	1661	1031		
DEMAND	0	1	29	0	100	1301	935		
DEMAND	0	1	29	30	114	1664	1075		
DEMAND	0	1	30	0	100	1489	1051		
DEMAND	0	1	30	30	104	1297	1031		
DEMAND	0	1	31	0	103	1336	1088		
DEMAND	0	1	31	30	108	1231	952		
DEMAND	0	1	32	0	118	1430	924		
DEMAND	0	1	32	30	110	1398	956		
DEMAND	0	1	33	0	117	1295	961		
DEMAND	0	1	33	30	108	1602	1037		
DEMAND	0	1	34	0	92	1515	1127		
DEMAND	0	1	34	30	89	1431	1031		
DEMAND	0	1	35	0	101	1439	1099		
DEMAND	0	1	35	30	100	1338	977		
DEMAND	0	1	36	0	122	1443	1113		
DEMAND	0	1	36	30	103	1306	898		
DEMAND	0	1	37	0	107	1486	986		
DEMAND	0	1	37	30	102	1633	950		
DEMAND	0	1	38	0	116	1653	1106		
DEMAND	0	1	38	30	108	1481	1048		
DEMAND	0	1	39	0	98	1646	972		
DEMAND	0	1	39	30	76	1523	1044		
DEMAND	0	1	40	0	112	1730	1112		
DEMAND	0	1	40	30	83	1535	959		
DEMAND	0	1	41	0	83	1543	955		
DEMAND	0	1	41	30	123	1666	1048		
DEMAND	0	1	42	0	117	1371	920		
DEMAND	0	1	42	30	89	1605	1114		
DEMAND	0	1	43	0	111	1465	954		
DEMAND	0	1	43	30	108	1490	1075		
DEMAND	0	1	44	0	79	1376	1186		
DEMAND	0	1	44	30	100	1652	927		
DEMAND	0	1	45	0	121	1321	986		
DEMAND	0	1	45	30	117	1505	1016		
DEMAND	0	1	46	0	114	1477	1015		
DEMAND	0	1	46	30	90	1363	1164		
DEMAND	0	1	47	0	87	1492	994		
DEMAND	0	1	47	30	101	1831	1133		
DEMAND	0	1	48	0	120	1785	1029		
DEMAND	0	1	48	30	92	1656	988		
DEMAND	0	1	49	0	106	1451	959		
DEMAND	0	1	49	30	99	1684	1075		
DEMAND	0	1	50	0	111	1514	1124		
DEMAND	0	1	50	30	70	1581	896		
DEMAND	0	1	51	0	112	1358	1071		
DEMAND	0	1	51	30	91	1316	1140		
DEMAND	0	1	52	0	107	1439	1065		
DEMAND	0	1	52	30	101	1872	1023		
DEMAND	0	1	53	0	104	1796	967		
DEMAND	0	1	53	30	94	1745	1029		
DEMAND	0	1	54	0	95	1613	1022		
DEMAND	0	1	54	30	80	1647	1125		
DEMAND	0	1	55	0	81	1619	1054		
DEMAND	0	1	55	30	98	1742	1184		
DEMAND	0	1	56	0	85	1740	999		
DEMAND	0	1	56	30	80	1452	998		
DEMAND	0	1	57	0	79	1626	981		
DEMAND	0	1	57	30	92	1655	1054		
DEMAND	0	1	58	0	78	1833	1118		
DEMAND	0	1	58	30	67	1607	1134		
DEMAND	0	1	59	0	100	1528	1006		
DEMAND	0	1	59	30	100	1602	1050		
DEMAND	0	2	0	0	75	1527	1023		
DEMAND	0	2	0	30	106	1675	952		
DEMAND	0	2	1	0	71	1781	1110		
DEMAND	0	2	1	30	99	1549	1097		
DEMAND	0	2	2	0	74	1886	980		
DEMAND	0	2	2	30	106	1739	1018		
DEMAND	0	2	3	0	106	1998	965		
DEMAND	0	2	3	30	85	1874	1138		
DEMAND	0	2	4	0	79	1909	989		
DEMAND	0	2	4	30	117	1453	1210		
DEMAND	0	2	5	0	83	1633	916		
DEMAND	0	2	5	30	77	1610	1055		
DEMAND	0	2	6	0	79	1738	942		
DEMAND	0	2	6	30	78	1771	1147		
DEMAND	0	2	7	0	110	1703	984		
DEMAND	0	2	7	30	101	1955	1161		
DEMAND	0	2	8	0	90	1779	905		
DEMAND	0	2	8	30	101	1751	1018		
DEMAND	0	2	9	0	102	1859	1014		
DEMAND	0	2	9	30	82	1664	927		
DEMAND	0	2	10	0	61	1583	1031		
DEMAND	0	2	10	30	85	1948	1143		
DEMAND	0	2	11	0	68	1838	1150		
DEMAND	0	2	11	30	98	1700	1167		
DEMAND	0	2	12	0	106	1596	1132		
DEMAND	0	2	12	30	75	1769	1070		
DEMAND	0	2	13	0	68	1744	1059		
DEMAND	0	2	13	30	78	1870	991		
DEMAND	0	2	14	0	95	1651	978		
DEMAND	0	2	14	30	117	1794	1217		
DEMAND	0	2	15	0	69	1985	1161		
DEMAND	0	2	15	30	76	1605	1231		
DEMAND	0	2	16	0	90	1933	1063		
DEMAND	0	2	16	30	71	1904	1032		
DEMAND	0	2	17	0	89	1760	1131		
DEMAND	0	2	17	30	102	1641	1051		
DEMAND	0	2	18	0	100	1874	1074		
DEMAND	0	2	18	30	76	1994	1048		
DEMAND	0	2	19	0	75	1744	1211		
DEMAND	0	2	19	30	99	1777	1071		
DEMAND	0	2	20	0	60	1883	999		
DEMAND	0	2	20	30	77	1729	1208		
DEMAND	0	2	21	0	103	1849	1055		
DEMAND	0	2	21	30	100	1742	1239		
DEMAND	0	2	22	0	60	1848	981		
DEMAND	0	2	22	30	85	1681	1101		
DEMAND	0	2	23	0	81	1984	1191		
DEMAND	0	2	23	30	89	2057	1047		
DEMAND	0	2	24	0	88	1958	1138		
DEMAND	0	2	24	30	102	1876	984		
DEMAND	0	2	25	0	57	1920	1270		
DEMAND	0	2	25	30	50	1691	990		
DEMAND	0	2	26	0	52	1872	1256		
DEMAND	0	2	26	30	54	2008	1059		
DEMAND	0	2	27	0	86	1836	990		
DEMAND	0	2	27	30	63	1943	1144		
DEMAND	0	2	28	0	72	1941	1078		
DEMAND	0	2	28	30	65	1726	1140		
DEMAND	0	2	29	0	102	2142	1204		
DEMAND	0	2	29	30	73	1924	1052		
DEMAND	0	2	30	0	58	1989	1040		
DEMAND	0	2	30	30	85	2051	1325		
DEMAND	0	2	31	0	91	1775	1185		
DEMAND	0	2	31	30	101	2034	1067		
DEMAND	0	2	32	0	93	2046	1033		
DEMAND	0	2	32	30	78	1936	1184		
DEMAND	0	2	33	0	65	1932	1065		
DEMAND	0	2	33	30	42	1883	1299		
DEMAND	0	2	34	0	66	1952	1054		
DEMAND	0	2	34	30	89	1987	1190		
DEMAND	0	2	35	0	68	1947	1182		
DEMAND	0	2	35	30	93	2086	1174		
DEMAND	0	2	36	0	54	1843	1225		
DEMAND	0	2	36	30	79	1900	1259		
DEMAND	0	2	37	0	87	2005	1120		
DEMAND	0	2	37	30	67	2132	1304		
DEMAND	0	2	38	0	51	1867	998		
DEMAND	0	2	38	30	69	2060	1241		
DEMAND	0	2	39	0	98	2019	1316		
DEMAND	0	2	39	30	57	2109	1246		
DEMAND	0	2	40	0	77	1992	950		
DEMAND	0	2	40	30	75	1958	1040		
DEMAND	0	2	41	0	60	2121	1155		
DEMAND	0	2	41	30	97	2157	1240		
DEMAND	0	2	42	0	47	1948	997		
DEMAND	0	2	42	30	57	1859	1026		
DEMAND	0	2	43	0	51	1905	1341		
DEMAND	0	2	43	30	60	2020	1234		
DEMAND	0	2	44	0	61	1966	1028		
DEMAND	0	2	44	30	58	1971	1184		
DEMAND	0	2	45	0	61	2089	1253		
DEMAND	0	2	45	30	93	2038	1117		
DEMAND	0	2	46	0	94	1902	1033		
DEMAND	0	2	46	30	54	2075	1345		
DEMAND	0	2	47	0	72	2158	1051		
DEMAND	0	2	47	30	56	2044	1073		
DEMAND	0	2	48	0	67	1833	1206		
DEMAND	0	2	48	30	88	2181	1218		
DEMAND	0	2	49	0	72	1997	1096		
DEMAND	0	2	49	30	90	2008	1091		
DEMAND	0	2	50	0	85	2139	1405		
DEMAND	0	2	50	30	49	2088	1053		
DEMAND	0	2	51	0	66	2074	1093		
DEMAND	0	2	51	30	56	2154	1306		
DEMAND	0	2	52	0	54	2177	1206		
DEMAND	0	2	52	30	54	2073	1317		
DEMAND	0	2	53	0	93	2160	1459		
DEMAND	0	2	53	30	64	2047	1065		
DEMAND	0	2	54	0	46	2064	1236		
DEMAND	0	2	54	30	47	2162	1365		
DEMAND	0	2	55	0	41	2069	1381		
DEMAND	0	2	55	30	85	2179	1302		
DEMAND	0	2	56	0	85	1986	1174		
DEMAND	0	2	56	30	60	2213	1147		
DEMAND	0	2	57	0	89	2089	1454		
DEMAND	0	2	57	30	65	2144	1130		
DEMAND	0	2	58	0	90	2172	1196		
DEMAND	0	2	58	30	59	2028	1224		
DEMAND	0	2	59	0	54	1986	1136		
DEMAND	0	2	59	30	75	2104	1425		
DEMAND	0	3	0	0	34	2143	1206		
DEMAND	0	3	0	30	65	2031	1107		
DEMAND	0	3	1	0	57	2192	1171		
DEMAND	0	3	1	30	55	2173	1149		
DEMAND	0	3	2	0	71	2121	1225		
DEMAND	0	3	2	30	81	2001	1252		
DEMAND	0	3	3	0	66	2152	1222		
DEMAND	0	3	3	30	59	2097	1154		
DEMAND	0	3	4	0	31	2034	1374		
DEMAND	0	3	4	30	62	2246	1077		
DEMAND	0	3	5	0	62	2155	1096		
DEMAND	0	3	5	30	91	2236	1363		
DEMAND	0	3	6	0	54	2169	1434		
DEMAND	0	3	6	30	40	2150	1308		
DEMAND	0	3	7	0	61	2160	1388		
DEMAND	0	3	7	30	76	2216	1253		
DEMAND	0	3	8	0	83	2294	1270		
DEMAND	0	3	8	30	43	2135	1289		
DEMAND	0	3	9	0	58	2113	1258		
DEMAND	0	3	9	30	55	2147	1219		
DEMAND	0	3	10	0	71	2124	1278		
DEMAND	0	3	10	30	42	2188	1284		
DEMAND	0	3	11	0	72	2060	1102		
DEMAND	0	3	11	30	53	2222	1126		
DEMAND	0	3	12	0	53	2147	1323		
DEMAND	0	3	12	30	56	2245	1470		
DEMAND	0	3	13	0	40	1963	1135		
DEMAND	0	3	13	30	94	2204	1126		
DEMAND	0	3	14	0	68	2224	1416		
DEMAND	0	3	14	30	66	2182	1282		
DEMAND	0	3	15	0	45	2180	1132		
DEMAND	0	3	15	30	86	2238	1367		
DEMAND	0	3	16	0	62	2071	1276		
DEMAND	0	3	16	30	72	2107	1231		
DEMAND	0	3	17	0	32	2134	1281		
DEMAND	0	3	17	30	50	2099	1166		
DEMAND	0	3	18	0	53	2140	1334		
DEMAND	0	3	18	30	57	2180	1129		
DEMAND	0	3	19	0	60	2165	1358		
DEMAND	0	3	19	30	67	2160	1327		
DEMAND	0	3	20	0	57	2139	1363		
DEMAND	0	3	20	30	35	2187	1333		
DEMAND	0	3	21	0	62	2113	1190		
DEMAND	0	3	21	30	62	2145	1319		
DEMAND	0	3	22	0	64	2222	1192		
DEMAND	0	3	22	30	61	2145	1329		
DEMAND	0	3	23	0	52	2188	1178		
DEMAND	0	3	23	30	35	2236	1215		
DEMAND	0	3	24	0	43	2084	1509		
DEMAND	0	3	24	30	55	2218	1287		
DEMAND	0	3	25	0	67	2241	1329		
DEMAND	0	3	25	30	71	2208	1507		
DEMAND	0	3	26	0	42	2195	1436		
DEMAND	0	3	26	30	67	2100	1367		
DEMAND	0	3	27	0	46	2086	1173		
DEMAND	0	3	27	30	36	2229	1382		
DEMAND	0	3	28	0	46	2207	1194		
DEMAND	0	3	28	30	33	2079	1372		
DEMAND	0	3	29	0	54	2227	1155		
DEMAND	0	3	29	30	47	2150	1249		
DEMAND	0	3	30	0	57	2239	1403		
DEMAND	0	3	30	30	75	2226	1377		
DEMAND	0	3	31	0	54	2148	1353		
DEMAND	0	3	31	30	81	2156	1294		
DEMAND	0	3	32	0	64	2307	1294		
DEMAND	0	3	32	30	60	2245	1440		
DEMAND	0	3	33	0	59	2227	1196		
DEMAND	0	3	33	30	48	2179	1321		
DEMAND	0	3	34	0	59	2199	1302		
DEMAND	0	3	34	30	69	2192	1138		
DEMAND	0	3	35	0	66	2272	1104		
DEMAND	0	3	35	30	62	2258	1320		
DEMAND	0	3	36	0	62	2244	1284		
DEMAND	0	3	36	30	55	2251	1262		
DEMAND	0	3	37	0	71	2216	1524		
DEMAND	0	3	37	30	41	2296	1331		
DEMAND	0	3	38	0	55	2136	1372		
DEMAND	0	3	38	30	69	2191	1359		
DEMAND	0	3	39	0	38	2289	1295		
DEMAND	0	3	39	30	51	2161	1489		
DEMAND	0	3	40	0	61	2104	1481		
DEMAND	0	3	40	30	59	2260	1252		
DEMAND	0	3	41	0	82	2309	1402		
DEMAND	0	3	41	30	40	2154	1212		
DEMAND	0	3	42	0	37	2276	1491		
DEMAND	0	3	42	30	46	2240	1416		
DEMAND	0	3	43	0	46	2265	1386		
DEMAND	0	3	43	30	26	2244	1419		
DEMAND	0	3	44	0	47	2095	1291		
DEMAND	0	3	44	30	55	2163	1166		
DEMAND	0	3	45	0	38	2226	1331		
DEMAND	0	3	45	30	44	2134	1361		
DEMAND	0	3	46	0	49	2173	1391		
DEMAND	0	3	46	30	34	2242	1390		
DEMAND	0	3	47	0	40	2170	1352		
DEMAND	0	3	47	30	41	2178	1399		
DEMAND	0	3	48	0	56	2219	1269		
DEMAND	0	3	48	30	52	2251	1315		
DEMAND	0	3	49	0	39	2172	1493		
DEMAND	0	3	49	30	67	2247	1453		
DEMAND	0	3	50	0	57	2219	1450		
DEMAND	0	3	50	30	55	2196	1287		
DEMAND	0	3	51	0	48	2212	1365		
DEMAND	0	3	51	30	66	2269	1303		
DEMAND	0	3	52	0	64	2200	1540		
DEMAND	0	3	52	30	50	2270	1428		
DEMAND	0	3	53	0	47	2201	1322		
DEMAND	0	3	53	30	41	2219	1400		
DEMAND	0	3	54	0	39	2129	1419		
DEMAND	0	3	54	30	56	2227	1378		
DEMAND	0	3	55	0	46	2218	1375		
DEMAND	0	3	55	30	38	2237	1398		
DEMAND	0	3	56	0	50	2295	1380		
DEMAND	0	3	56	30	27	2248	1333		
DEMAND	0	3	57	0	73	2297	1369		
DEMAND	0	3	57	30	50	2221	1244		
DEMAND	0	3	58	0	56	2250	1474		
DEMAND	0	3	58	30	50	2137	1356		
DEMAND	0	3	59	0	41	2195	1399		
DEMAND	0	3	59	30	57	2183	1414		
DEMAND	0	4	0	0	42	2215	1481		
DEMAND	0	4	0	30	46	2253	1318		
DEMAND	0	4	1	0	58	2292	1403		
DEMAND	0	4	1	30	35	2078	1479		
DEMAND	0	4	2	0	70	2268	1377		
DEMAND	0	4	2	30	53	2210	1332		
DEMAND	0	4	3	0	48	2208	1324		
DEMAND	0	4	3	30	56	2341	1424		
DEMAND	0	4	4	0	32	2355	1336		
DEMAND	0	4	4	30	51	2277	1466		
DEMAND	0	4	5	0	56	2227	1466		
DEMAND	0	4	5	30	50	2234	1376		
DEMAND	0	4	6	0	40	2214	1260		
DEMAND	0	4	6	30	73	2287	1424		
DEMAND	0	4	7	0	47	2321	1483		
DEMAND	0	4	7	30	57	2346	1482		
DEMAND	0	4	8	0	60	2219	1318		
DEMAND	0	4	8	30	52	2291	1402		
DEMAND	0	4	9	0	49	2097	1335		
DEMAND	0	4	9	30	48	2163	1348		
DEMAND	0	4	10	0	43	2130	1421		
DEMAND	0	4	10	30	57	2135	1389		
DEMAND	0	4	11	0	45	2185	1283		
DEMAND	0	4	11	30	61	2163	1487		
DEMAND	0	4	12	0	49	2338	1486		
DEMAND	0	4	12	30	48	2076	1344		
DEMAND	0	4	13	0	74	2122	1452		
DEMAND	0	4	13	30	46	2191	1507		
DEMAND	0	4	14	0	35	2161	1482		
DEMAND	0	4	14	30	42	2073	1377		
DEMAND	0	4	15	0	52	2215	1425		
DEMAND	0	4	15	30	56	2185	1330		
DEMAND	0	4	16	0	50	2299	1227		
DEMAND	0	4	16	30	65	2264	1475		
DEMAND	0	4	17	0	46	2314	1409		
DEMAND	0	4	17	30	56	2194	1236		
DEMAND	0	4	18	0	49	2229	1465		
DEMAND	0	4	18	30	57	2114	1441		
DEMAND	0	4	19	0	41	2029	1262		
DEMAND	0	4	19	30	41	2293	1420		
DEMAND	0	4	20	0	40	2182	1321		
DEMAND	0	4	20	30	41	2041	1508		
DEMAND	0	4	21	0	46	2274	1361		
